# Gamma = 1.75, Mgal > 86195356.6475 MSun
z=0.1, 0.0468306869482554, 0.005203409660917264
z=0.5, 1.5807152204097898, 0.17563502448997656
z=1.0, 39.436713871760354, 4.381857096862261
z=2.0, 256.17178294822753, 28.46353143869195
z=3.0, 405.3260914226409, 45.03623238029343
# Gamma = 1.75, Mgal > 551995432.128 MSun
z=0.1, 3.4778202436615646, 0.3864244715179524
z=0.5, 62.61624791394775, 6.957360879327542
z=1.0, 289.7525183713328, 32.19472426348147
z=2.0, 1105.1059882513507, 122.78955425015002
z=3.0, 1720.2275793203166, 191.1363977022573
